signal;N_sens;arch;test_id;sim_time_s;spikes_per_s;mean_amp_corr;mean_freq_corr;mean_plv;mean_phase_deg;rmse_ref_o1;rmse_o1_g
oscillator;560;PC-EC;5;1,4030671020009322;32977,3;0,9991601491303067;0,9996717771431595;0,9999906160923586;1,493703325718585;0,5408468987090119;0,02228838372635926
oscillator;560;PC-SC;5;1,7872297770009027;33444,333333333336;0,9978781219029389;0,9985419773187603;0,9999576355260908;3,0763995426294413;0,5408468987090119;0,04536731862332079
oscillator;560;PC-EC;6;1,3722773200006486;32779,03333333333;0,9946529353168029;0,9840271625270773;0,9999975243900912;1,9841551068854566;1,0421551086196412;0,030106309711545803
oscillator;560;PC-SC;6;1,8271239890000288;34337,333333333336;0,993048855650242;0,9715041697555424;0,9999968562100501;2,941719815958285;1,0421551086196412;0,04423370823077637
oscillator;560;PC-EC;7;1,3773823289993743;34270,066666666666;0,9984097839928526;0,9977113930385728;0,999994688625542;1,6218518196501877;1,1992182288035094;0,026454082994772376
oscillator;560;PC-SC;7;1,799100857000667;35691,0;0,996493924109762;0,9943734846925805;0,9999884526540243;2,532111743029243;1,1992182288035094;0,04087365461111187
oscillator;560;PC-EC;8;1,3623262080000131;31403,233333333334;0,9963363547823736;0,9982711068132469;0,9999630595344924;2,8407487505320836;0,3001650666328745;0,03931807071414314
oscillator;560;PC-SC;8;1,7756480700008979;33263,36666666667;0,997541205613526;0,9988374222177592;0,9999726332836303;2,467398367480441;0,3001650666328745;0,03431695961096848
oscillator;560;PC-EC;9;1,4009565800006385;32634,633333333335;0,9976419592784336;0,9737734655971985;0,9999975542774855;2,6165139781979123;1,1207828615821698;0,040017213023892134
oscillator;560;PC-SC;9;1,819343465998827;33844,1;0,9967851744198443;0,9616223085664449;0,9999967698702178;2,9231848484001217;1,1207828615821698;0,044628716768892435
oscillator;560;PC-EC;10;1,3977134069991735;32923,1;0,9955908771012951;0,9964072521501615;0,9999924135178051;2,91360025970219;1,179113463462904;0,0455299032261353
oscillator;560;PC-SC;10;1,80298401699838;34224,13333333333;0,9948832722576764;0,9959948724412191;0,9999917530281868;3,1417036493726895;1,179113463462904;0,049014535405197394
lorenz;10;PC-EC;1;1,05645391500002;2255,5666666666666;0,997795499599215;0,80837255770723;0,989894278549528;3,444288053922696;0,4330423292896478;0,004351353115282211
lorenz;10;PC-SC;1;1,4953318040006707;3867,6;0,997723756849679;0,8065798468194562;0,9895953752469125;3,7050010044495885;0,4330423292896478;0,004477325236763294
lorenz;10;PC-EC;2;1,0407298379996064;2115,233333333333;0,9631828370094929;0,07951476401213468;0,6550268997764402;2,596555106196719;0,3118660710915139;0,0021149796076040638
lorenz;10;PC-SC;2;1,4755828239995026;3466,6;0,9633323872394532;0,05462803017791643;0,6575824450305977;1,5741400029877204;0,3118660710915139;0,0021203989248669564
lorenz;10;PC-EC;3;1,0745026979984686;2415,9666666666667;-0,00024152519560736158;0,014748288045107777;0,35430299776403124;134,97145288808562;0,3911017495755905;0,001614207271024978
lorenz;10;PC-SC;3;1,4970869709995895;4066,5333333333333;-0,02347503732017987;0,15972259787210016;0,47346410477665746;124,84909403403732;0,3911017495755905;0,0016297957701891176
lorenz;10;PC-EC;4;1,0528562090003106;2291,8;0,9998688838589215;0,4561638797419407;0,9974421362458549;0,019101623220022904;0,4371353260816461;0,0021337661222534192
lorenz;10;PC-SC;4;1,473935440000787;3334,633333333333;0,9998265290148832;0,47779096090503587;0,9974613507332427;0,02908220423261361;0,4371353260816461;0,0027760426167507102
lorenz;10;PC-EC;5;1,0704237640002248;2169,4;0,9750331631173266;0,9280467529962418;0,9987927208458188;3,6445189129639814;0,4084577750406762;0,010239048246183336
lorenz;10;PC-SC;5;1,4982394259986904;3477,5333333333333;0,9669481273878467;0,8972342259749917;0,9983649635425972;4,828052868063595;0,4084577750406762;0,012915743455595765
lorenz;10;PC-EC;6;1,0473383180014935;2483,3333333333335;0,01918656242098818;-0,02024830121828995;0,6791437659436347;101,74305394084404;0,33957101610916124;0,0017945101001594528
lorenz;10;PC-SC;6;1,4816140300008556;3348,6666666666665;0,07751722852753494;-0,015395235904538049;0,8286857122313144;91,49005716710752;0,33957101610916124;0,00181508023122819
lorenz;10;PC-EC;7;1,0503282899990154;1647,9666666666667;0,7499375320729101;0,029662015580656575;0,6196174164276278;1,664968621878522;0,3723706196726811;0,0011573802644020699
lorenz;10;PC-SC;7;1,458246448999489;2793,0666666666666;0,7660547111807379;0,06741610200005012;0,6717825771683107;6,9761979258213165;0,3723706196726811;0,0012101789478357692
lorenz;10;PC-EC;8;1,0320722600008594;1797,0666666666666;0,9992758523205123;0,8841968513045327;0,9962937148631136;0,12916062934188524;0,528995738760799;0,004730321203633427
lorenz;10;PC-SC;8;1,462341454000125;3359,9666666666667;0,9992878637411975;0,883959198953805;0,9962748673329345;0,12421443502503682;0,528995738760799;0,004694642751004807
lorenz;10;PC-EC;9;1,0446845010010293;1967,9;0,9550948465847986;0,14925578790327002;0,3892105034527347;0,7480463003598227;0,34166182520997007;0,002939455103039096
lorenz;10;PC-SC;9;1,4976312999988295;3629,1666666666665;0,9557146435588582;0,06623293379177543;0,3900055534334787;0,8922306968501759;0,34166182520997007;0,002928699215510897
lorenz;10;PC-EC;10;1,0699728019990289;1850,4666666666667;0,14742648854296939;-0,16647404297928703;0,779882437242735;6,349687230184234;0,3901031142787244;0,0025641237214306667
lorenz;10;PC-SC;10;1,4979387109997333;3632,5;0,15239322707496483;-0,2034558249728403;0,7827562315526911;4,066232837146535;0,3901031142787244;0,0025089049086103126
lorenz;60;PC-EC;1;1,1117028549997485;3636,2;0,9474699858186559;0,935636195885223;0,9995772970602047;4,827913494086319;0,39468625187268924;0,0073621843335698834
lorenz;60;PC-SC;1;1,5199616600002628;6119,966666666666;0,9616473292544766;0,9607644492632293;0,9997385322358925;2,6626395392533375;0,39468625187268924;0,004434670276483666
lorenz;60;PC-EC;2;1,0915192299999035;3827,6;0,9836490014580032;0,3958464926732595;0,2977300350515347;25,347199927995362;0,4091079296584699;0,0018981015531786389
lorenz;60;PC-SC;2;1,5163808029992651;5693,066666666667;0,9833370354426877;0,42372742672633157;0,28873072186119114;28,507927979834175;0,4091079296584699;0,0019179068300472883
lorenz;60;PC-EC;3;1,0996226989991555;4908,333333333333;0,9354239549363852;0,9526200849790772;0,9996036506319453;4,166573200346076;0,40348722567797546;0,005411498933460286
lorenz;60;PC-SC;3;1,5431052200001432;6600,266666666666;0,9378773136121837;0,9566863894948301;0,9996264457983726;3,8093327831397885;0,40348722567797546;0,005033806407193666
lorenz;60;PC-EC;4;1,1100883479994081;3775,9666666666667;0,9781867002387088;0,9637900655025357;0,9993869388837596;4,193855580953674;0,4131174747219256;0,012310513828883568
lorenz;60;PC-SC;4;1,5157883530009713;5369,1;0,9772219614725596;0,5886128251970143;0,9993522851802723;4,379099674835326;0,4131174747219256;0,012781416329281106
lorenz;60;PC-EC;5;1,1061288849996345;5334,633333333333;0,998059113792971;0,995765981383888;0,9998032368582187;2,032282786088103;0,4125358504688428;0,009605707297382433
lorenz;60;PC-SC;5;1,520978651000405;5751,566666666667;0,994649288417683;0,9863841545332632;0,9994223958371217;3,9766342439261897;0,4125358504688428;0,018138852534430837
lorenz;60;PC-EC;6;1,1065162670001882;3861,766666666667;0,7255451722401917;0,3589208316064494;0,9210438588312989;6,9993466058267195;0,44566236836761425;0,002846754989713449
lorenz;60;PC-SC;6;1,5077077809983166;5710,066666666667;0,7152115617981614;0,3339000520414978;0,9183780005826444;7,781500338836011;0,44566236836761425;0,002907535191241416
lorenz;60;PC-EC;7;1,115558842999235;3859,266666666667;0,9970977921510823;0,9901281789642992;0,9987943947653304;1,472360926436657;0,36741853611055547;0,016232256640469536
lorenz;60;PC-SC;7;1,5393832070003555;5157,3;0,9951253996076587;0,9850116949444142;0,9981538172697005;1,9017850328374013;0,36741853611055547;0,021091202691962425
lorenz;60;PC-EC;8;1,1151623839996319;3957,4666666666667;0,9882716530307909;0,976921791167371;0,9992597643924249;3,491330843253975;0,40282423684226776;0,020781885498755114
lorenz;60;PC-SC;8;1,5149548710014642;6093,166666666667;0,989162028062716;0,9786272572030722;0,9993145572533121;3,3297463527514832;0,40282423684226776;0,019876685352168848
lorenz;60;PC-EC;9;1,0985441699995135;3312,2;0,9917370438335847;0,5788876712610858;0,5583557376654948;2,58838776804295;0,39492547775300907;0,0017291621696581198
lorenz;60;PC-SC;9;1,5187707339991903;5393,8;0,9915074761721918;0,6460092091637604;0,5329449274526882;5,335889618072579;0,39492547775300907;0,0017560806043810657
lorenz;60;PC-EC;10;1,1057451449996734;3963,1;0,9855370717168581;0,9370306348334075;0,999492125434862;4,308581718138409;0,4006968151808887;0,014135138720530165
lorenz;60;PC-SC;10;1,5117503059991577;6587,166666666667;0,991736581487367;0,9634175832482782;0,9996901812520914;2,839093911842758;0,4006968151808887;0,009684665423003969
lorenz;110;PC-EC;1;1,127039382001385;6144,733333333334;0,9951580373968221;0,6314563108421156;0,6501105631879546;13,806894958978868;0,40426267468936244;0,0018190280514994654
lorenz;110;PC-SC;1;1,5559189289997448;7890,066666666667;0,9950912744569473;0,6318380601640987;0,6536324735460926;14,598242337824539;0,40426267468936244;0,0018276160620127038
lorenz;110;PC-EC;2;1,1416766610000195;6656,966666666666;0,9605765713111508;0,9146714873217324;0,9969902878349718;3,1372770454415533;0,3946323632494655;0,0016062188199331203
lorenz;110;PC-SC;2;1,5602009340000222;8401,233333333334;0,9668504043653896;0,932312323887194;0,9975652580829855;2,4410800004554374;0,3946323632494655;0,0013874632248685283
lorenz;110;PC-EC;3;1,121873873000368;5617,433333333333;0,9604883262440059;0,9595053268711903;0,9997742352610249;4,7467454501050454;0,40201358080319416;0,007056330260669173
lorenz;110;PC-SC;3;1,539343488000668;7494,566666666667;0,9706395087517524;0,9747192818462067;0,9998427525519477;3,131968778765435;0,40201358080319416;0,004827482966595485
lorenz;110;PC-EC;4;1,1193764170002396;6056,633333333333;0,9826075270490575;0,9786614330936908;0,9996461471750627;3,8622353788576995;0,3993278770537955;0,007522649643672199
lorenz;110;PC-SC;4;1,5468084539988922;7127,333333333333;0,9736537134371689;0,38228676242078;0,99937198863141;5,980857206002113;0,3993278770537955;0,011314581053181998
lorenz;110;PC-EC;5;1,1474917380000988;6029,233333333334;0,9295591760153163;0,9410389050103415;0,9996822887922278;5,744594797457498;0,40245124638740326;0,007821102102485898
lorenz;110;PC-SC;5;1,5379524639993178;7727,166666666667;0,9420150820910682;0,9581169036434397;0,9997479181925452;3,8406264565823123;0,40245124638740326;0,005474177839667239
lorenz;110;PC-EC;6;1,1299651509998512;6085,266666666666;0,9944238928732636;0,9888490669565647;0,9996139711487225;3,1151187855574958;0,39690932809527485;0,013462313184283089
lorenz;110;PC-SC;6;1,5353196680007386;7699,466666666666;0,9934195450702082;0,9866464451015134;0,9995431206647024;3,4294103164454914;0,39690932809527485;0,014810014715562076
lorenz;110;PC-EC;7;1,138675628000783;5841,566666666667;0,9056736195856153;0,145543287893633;0,917455510895965;4,946070149233911;0,4069696693960789;0,0014615736620446106
lorenz;110;PC-SC;7;1,5425985019992368;7397,0;0,9107831931391489;0,18080130385334084;0,9218261723132235;6,21374672702819;0,4069696693960789;0,0014439503489942474
lorenz;110;PC-EC;8;1,1184533769992413;6682,666666666667;0,9965246651963371;0,9951116649592793;0,9998779260534233;2,164375071043596;0,408451334441174;0,006840211280780546
lorenz;110;PC-SC;8;1,519577813000069;7429,466666666666;0,9936433511225898;0,98699282512352;0,9997633208352507;3,613913893930745;0,408451334441174;0,010986852398213138
lorenz;110;PC-EC;9;1,119705877999877;6467,033333333334;0,986700552712153;0,9760703870863874;0,9996581501691023;3,582413331483286;0,4102978844145574;0,01148297779271027
lorenz;110;PC-SC;9;1,5492444669998804;7585,266666666666;0,9612193634689596;0,9263701117414477;0,998898773467527;7,084116585420571;0,4102978844145574;0,021847924974130805
lorenz;110;PC-EC;10;1,1120530550015246;6163,4;0,9932235365051371;0,980812130837626;0,9978356190962671;2,644381295715757;0,3959318320070117;0,02663786908809397
lorenz;110;PC-SC;10;1,5490159689998109;8021,333333333333;0,9970032266830017;0,9912749141531787;0,9989795524486987;1,7685859132936284;0,3959318320070117;0,017681807059468535
lorenz;160;PC-EC;1;1,1602178339999227;7291,833333333333;0,9957429633705668;0,9113859413145082;0,9981707552217426;2,0576414802676486;0,3973032929427321;0,020398540897395224
lorenz;160;PC-SC;1;1,562262303001262;8117,0;0,9911115670209819;0,8301965528794848;0,9963445575991989;3,109966724077644;0,3973032929427321;0,030704685019118605
lorenz;160;PC-EC;2;1,1669157039996207;6665,766666666666;0,997222262957775;0,2819930897907211;0,8247283392938908;4,787299365612049;0,4091102736633735;0,00198174852102377
lorenz;160;PC-SC;2;1,5713307799996983;8663,6;0,9971956887347936;0,36011871814170865;0,7741312172351901;12,76501967770362;0,4091102736633735;0,0017156724542755296
lorenz;160;PC-EC;3;1,1562152520000382;8243,7;0,9889325507059374;0,618853270956767;0,9705804260387284;6,342818302397906;0,40453797088159477;0,001667337314171777
lorenz;160;PC-SC;3;1,5694932129990775;9955,2;0,9888761926455251;0,5856687159601227;0,970386288050945;6,462124320366971;0,40453797088159477;0,001680307126156088
lorenz;160;PC-EC;4;1,1714747090009041;7833,266666666666;0,8670433351402296;0,8043037264529542;0,9997128191531227;3,378632398886906;0,4098011322438776;0,004628937998845498
lorenz;160;PC-SC;4;1,5619671710010152;9376,633333333333;0,8750798158923073;0,7891599839426641;0,9997364406839698;4,22208303389334;0,4098011322438776;0,005501751399755924
lorenz;160;PC-EC;5;1,1878185780005879;8729,166666666666;0,997507180301133;0,9943650292202674;0,9991114647273195;1,5531603794632651;0,4020936172932492;0,017389630303935144
lorenz;160;PC-SC;5;1,574345089999042;9998,666666666666;0,9957897453095642;0,990189988790244;0,998539575986222;2,0236995636648447;0,4020936172932492;0,02263066403839401
lorenz;160;PC-EC;6;1,143883058000938;7472,533333333334;0,9830614838211859;0,9676272743313928;0,9996821570695514;3,501751425273548;0,39904127914258614;0,004574393056068695
lorenz;160;PC-SC;6;1,5850726490007219;8766,233333333334;0,9800300722804689;0,9599028674275143;0,9996035289656415;4,573010211498045;0,39904127914258614;0,005801879859192821
lorenz;160;PC-EC;7;1,1805209350004588;7307,533333333334;0,9949278241253174;0,2991971648064407;0,8569586223487421;10,507992876286506;0,40044552825596985;0,0022184424091772816
lorenz;160;PC-SC;7;1,5841867620001722;9127,366666666667;0,9951600090786438;0,318615932599777;0,8645782935152383;8,121805998730604;0,40044552825596985;0,002054938418019309
lorenz;160;PC-EC;8;1,174746413998946;7715,366666666667;0,9966636786597464;0,9945958083240405;0,9998419005118668;2,6178360980719333;0,40854513654409785;0,010349488966143157
lorenz;160;PC-SC;8;1,5677659609991679;9060,333333333334;0,995816190689958;0,9925155329351493;0,9997934329198231;3,147994720400831;0,40854513654409785;0,012280611620697112
lorenz;160;PC-EC;9;1,157983017999868;7607,266666666666;0,9962525084219465;0,989924929912026;0,9990138172545519;2,583499658374699;0,40641140620062544;0,020230720893759782
lorenz;160;PC-SC;9;1,5758233510005084;9122,433333333332;0,9957085683838621;0,9884505165435536;0,9988780211188434;2,7575046761619237;0,40641140620062544;0,021609802916630668
lorenz;160;PC-EC;10;1,1856244099999458;7866,466666666666;0,9734225020407098;0,9488626430659823;0,9997449678103414;4,883351340764471;0,40436115097537434;0,01041527890493882
lorenz;160;PC-SC;10;1,5975569910006016;10318,633333333333;0,974397235408545;0,9608009332562047;0,9998003893292028;2,8553642927036016;0,40436115097537434;0,006612589612182831
lorenz;210;PC-EC;1;1,209770657998888;9522,633333333333;0,9968473121874605;0,8891655783011759;0,99888629956663;4,031468351892681;0,400993460809708;0,01570519191368435
lorenz;210;PC-SC;1;1,5965495619984722;11934,433333333332;0,9980218139201437;0,9921631210518161;0,9993014657857882;3,162865597656264;0,400993460809708;0,012396188865191865
lorenz;210;PC-EC;2;1,1855004450007982;11098,6;0,9977869160628995;0,9936424777328364;0,9991969346776238;1,6536072907196087;0,39361638728983217;0,015007240894445883
lorenz;210;PC-SC;2;1,6093605019996176;12957,033333333333;0,9956301102393029;0,9873938472625444;0,9984512997713203;2,3565591983924494;0,39361638728983217;0,021209397737132183
lorenz;210;PC-EC;3;1,1723530119998031;8920,7;0,9981521875596306;0,47405410740831816;0,9393371687890454;2,8109909650120204;0,3931642812883333;0,0012406839725499976
lorenz;210;PC-SC;3;1,5902650780008116;11536,666666666666;0,9982434599863179;0,5689874789333723;0,9355813164155117;2,1869034933756226;0,3931642812883333;0,0010969292819177053
lorenz;210;PC-EC;4;1,1779569330010418;9740,7;0,9738918671199107;0,9801178003617338;0,9997348457892884;2,601378766200041;0,4029913771844532;0,0038320138688340416
lorenz;210;PC-SC;4;1,594755696998618;10765,2;0,9717174194595247;0,9737455420756543;0,99968367886991;4,212547434902554;0,4029913771844532;0,005639589341478938
lorenz;210;PC-EC;5;1,178344776000813;9175,7;0,9744745541453933;0,9511879063238803;0,999668082288287;5,896003480271567;0,4028463370211982;0,008402906767100177
lorenz;210;PC-SC;5;1,6211252880002576;11039,633333333333;0,9861955396423431;0,9727504003662267;0,9998441897359641;2,9427565598494483;0,4028463370211982;0,0044238324858419005
lorenz;210;PC-EC;6;1,1887657099996431;9891,7;0,9893423686552989;0,444650411876788;0,9998104088779107;2,5633790431975787;0,40339628462214655;0,0036066714016787615
lorenz;210;PC-SC;6;1,6018091619989718;11105,1;0,9885223514078542;0,4455140747698996;0,9997974962480555;2,951164847574986;0,40339628462214655;0,00406919191744139
lorenz;210;PC-EC;7;1,206125532000442;10576,9;0,9827742678310031;0,9601006002117697;0,9996864693887245;4,0240993587127685;0,3945256702816467;0,007677037320278709
lorenz;210;PC-SC;7;1,6179909970014705;12327,1;0,986723842923658;0,9704163661683317;0,9997654937014996;3,320243727090032;0,3945256702816467;0,006387380145486817
lorenz;210;PC-EC;8;1,1782425589990453;9560,933333333332;0,996422479044082;0,9883530109089776;0,9984756101638039;1,8851694410757698;0,4410085948785239;0,020118065931057236
lorenz;210;PC-SC;8;1,613884673000939;11626,433333333332;0,9954255111641498;0,985551262992484;0,9981313982226635;2,133825704828451;0,4410085948785239;0,02279786130450906
lorenz;210;PC-EC;9;1,1893370960005996;10191,2;0,9836696258401649;0,9802746603203542;0,9997643160511421;4,040974162767704;0,4025389461748353;0,00573018055634677
lorenz;210;PC-SC;9;1,5948255109997262;11818,833333333334;0,9847433185013615;0,9833180779479885;0,9997903769776829;3,4231879798736813;0,4025389461748353;0,004943747063527038
lorenz;210;PC-EC;10;1,1900512490010442;10484,866666666667;0,9779315802885002;0,9413608371002962;0,9998231468673913;3,865629519805315;0,4003811485109549;0,003394289988578169
lorenz;210;PC-SC;10;1,5959988680006063;13106,266666666666;0,9796263498274707;0,9445708032155046;0,9998341140933472;3,5194484793834455;0,4003811485109549;0,003117986272410105
lorenz;260;PC-EC;1;1,2136249180002778;11943,5;0,9979213376289545;0,8422783125457212;0,9982808162667989;1,5745852868026269;0,3787498857072594;0,016073633485229118
lorenz;260;PC-SC;1;1,6368488280004385;13516,166666666666;0,9964980546350847;0,7909564142357564;0,9974318024857204;1,9994261467326127;0,3787498857072594;0,02073030917718085
lorenz;260;PC-EC;2;1,2017204190015036;10464,133333333333;0,9961480503030736;0,9926333472923056;0,9989841677910868;1,58529472396149;0,33289211355554627;0,01825867973228533
lorenz;260;PC-SC;2;1,6256563210008608;12473,333333333334;0,9951511418851423;0,9906547028209025;0,9987423447618241;1,7741658882795865;0,33289211355554627;0,020449067228834505
lorenz;260;PC-EC;3;1,2092524930012587;11580,266666666666;0,9951097053108925;0,909155250525462;0,997920410512943;2,5449687901795492;0,4179375814828028;0,023989880496024067
lorenz;260;PC-SC;3;1,6180827339994721;12867,0;0,9918519431620613;0,9735868750217654;0,996795390293761;3,2916420372857047;0,4179375814828028;0,030934117385593745
lorenz;260;PC-EC;4;1,2063199220010574;12384,8;0,9981722369513806;0,9934705182906912;0,9988879514565373;1,210068950591542;0,39808861341448104;0,015872294189049115
lorenz;260;PC-SC;4;1,6096831820013904;13412,8;0,9958299058120333;0,9284682266968725;0,9973303772714468;1,875558509318944;0,39808861341448104;0,023908906687665946
lorenz;260;PC-EC;5;1,20242144400072;12770,766666666666;0,9869026255396536;0,9311711893694706;0,999657051712294;4,9851471676534596;0,40161942165147424;0,0037041730249153526
lorenz;260;PC-SC;5;1,6202770869986125;14057,4;0,9878245814924931;0,9385987646398807;0,9996808399583844;4,892828623006836;0,40161942165147424;0,0036316485281035157
lorenz;260;PC-EC;6;1,2083287089990336;12754,766666666666;0,9967642833942066;0,9933989359739474;0,9989940297960248;1,6000398170096384;0,38925594582319856;0,018937908163333055
lorenz;260;PC-SC;6;1,6469312400004128;14158,1;0,9948383513592551;0,9895972886951828;0,9984412149421814;2,0113600470137167;0,38925594582319856;0,023956907024340668
lorenz;260;PC-EC;7;1,2155489020005916;12448,3;0,996785058839836;0,9910394822757419;0,9992912375504931;1,5900736627716796;0,33339108626737624;0,015069659175117734
lorenz;260;PC-SC;7;1,6257724550014245;14473,033333333333;0,9977758400734268;0,993985061916074;0,9995014397957641;1,3164635208656683;0,33339108626737624;0,012531576261188056
lorenz;260;PC-EC;8;1,2169993309998972;12971,4;0,9881555178215177;0,9886802752722604;0,9998175754987856;3,4845002592850167;0,40200558582494594;0,0048138716449054935
lorenz;260;PC-SC;8;1,6401691989995015;14861,933333333332;0,9880843756521366;0,9884609831042891;0,9998139332860392;3,561103985231329;0,40200558582494594;0,004909221819878837
lorenz;260;PC-EC;9;1,2161513199989713;12316,4;0,9753976546212922;0,9711933832459548;0,9996670033101488;5,8364203924083204;0,4052410483875647;0,010654687023449913
lorenz;260;PC-SC;9;1,6287775410000904;13555,233333333334;0,9708707366018522;0,9659282303456584;0,9996069556421858;6,364729124132237;0,4052410483875647;0,011584564974628219
lorenz;260;PC-EC;10;1,2038489080005093;12378,033333333333;0,986550160335134;0,9769215334090046;0,9998400465589516;3,3494646568376307;0,4017736450930211;0,004019808574900656
lorenz;260;PC-SC;10;1,6487851999991108;13728,166666666666;0,9833405034828365;0,9694911134452235;0,9997994759919151;4,605276846910551;0,4017736450930211;0,00536119045240004
lorenz;310;PC-EC;1;1,2479978589999519;13941,8;0,995140171588675;0,9348748419586889;0,996104283746989;3,094687596151265;0,3951436283298178;0,01889000025192094
lorenz;310;PC-SC;1;1,651302061000024;15643,833333333334;0,9948265222227756;0,9336344377567292;0,9959225736510442;3,1823184592848626;0,3951436283298178;0,01946310360047845
lorenz;310;PC-EC;2;1,2275470240001596;12016,6;0,9773313257457844;0,9271679263576565;0,9994515599941871;3,771925851923713;0,39820791863182836;0,0027722015693424024
lorenz;310;PC-SC;2;1,6411940789985238;12807,5;0,9772915054574854;0,9147895369017872;0,9994502789924536;5,288785134859695;0,39820791863182836;0,003561339736036928
lorenz;310;PC-EC;3;1,2213406680002663;13992,733333333334;0,9963187715434522;0,9920535524862997;0,9987530462706506;1,7951516534327812;0,3654637759973689;0,021164396673637377
lorenz;310;PC-SC;3;1,6339761960007309;15797,633333333333;0,9959871645003265;0,9912260340727084;0,998643817255415;1,8810734257877282;0,3654637759973689;0,022091854429720992
lorenz;310;PC-EC;4;1,2240317819996562;13593,466666666667;0,9978552080057431;0,9233559833832229;0,9985996156953613;1,9030940486583159;0,3976336125211384;0,015543052016065907
lorenz;310;PC-SC;4;1,626014003999444;15115,066666666668;0,994893096449771;0,863578906197375;0,9972098028896966;2,9342394630814077;0,3976336125211384;0,02402101763671055
lorenz;310;PC-EC;5;1,2224672009997448;13601,7;0,9978661006360278;0,9931018986597433;0,9990412666535248;1,8169415496470982;0,4387179817299741;0,0148631001322769
lorenz;310;PC-SC;5;1,6551924949999375;15240,533333333333;0,9972699820233202;0,9912619130085097;0,9988177345351884;2,0560131311220142;0,4387179817299741;0,016813781822432743
lorenz;310;PC-EC;6;1,2419628290008404;14595,433333333332;0,9848430122313344;0,9683864867509434;0,9997328826467355;4,116912833721084;0,3932773597489637;0,007120711452069314
lorenz;310;PC-SC;6;1,666068851000091;16526,333333333332;0,9876404671888359;0,9777366398351436;0,9997974239185757;2,9712987218583145;0,3932773597489637;0,005353333345567823
lorenz;310;PC-EC;7;1,2384172000001854;13273,033333333333;0,9858082745180415;0,9684081584680811;0,9964204959719508;3,508000551916158;0,3997151745929522;0,039525000604233126
lorenz;310;PC-SC;7;1,6466541959998722;15631,466666666667;0,9966992196802039;0,9922143271136817;0,9990723013380318;1,7126549594383491;0,3997151745929522;0,018852788736932656
lorenz;310;PC-EC;8;1,2290862559984816;13793,7;0,9985056706465839;0,9131652176444606;0,9990041003735138;1,3766384408880044;0,4280018165764776;0,013649979835207767
lorenz;310;PC-SC;8;1,6500511379999807;15342,6;0,9987607642374604;0,9956242155842175;0,9991653980696187;1,246681828150013;0,4280018165764776;0,01240694321885912
lorenz;310;PC-EC;9;1,2180727349987137;12980,1;0,9954898703035528;0,9394765448846166;0,9977274546450214;2,007289728378321;0,3621082297062985;0,023338740343580525
lorenz;310;PC-SC;9;1,62974917900101;14654,7;0,9950444949101565;0,9386447341659513;0,9975178361141305;2,101385416149096;0,3621082297062985;0,024449626174596076
lorenz;310;PC-EC;10;1,2355200589991;14309,7;0,9956148691624911;0,9178654752019769;0,9981843558153871;1,9685101911758736;0,3929899576776145;0,023820503656166676
lorenz;310;PC-SC;10;1,644468455000606;16313,833333333334;0,9971903762254454;0,9192151582396139;0,998715519420283;1,5790589317917736;0,3929899576776145;0,01903797469166621
lorenz;360;PC-EC;1;1,2676451209990773;16737,966666666667;0,9978196495318142;0,992680014341499;0,9988795121451615;1,5622082483082487;0,4043835653963308;0,01680594813825358
lorenz;360;PC-SC;1;1,6759464589995332;18568,933333333334;0,9970069384907146;0,9902293111848469;0,9985193530699822;1,8308003056144748;0,4043835653963308;0,019740829272433827
lorenz;360;PC-EC;2;1,2511092109998572;15913,433333333332;0,9979196519661558;0,9286409255051539;0,9985005105914047;1,6900042256932253;0,4361553081706525;0,0161811541592473
lorenz;360;PC-SC;2;1,6621187900000223;17047,3;0,9969965935683575;0,9267159495606622;0,9980037378489036;2,022833579825874;0,4361553081706525;0,019448458576618085
lorenz;360;PC-EC;3;1,235720474000118;16394,833333333332;0,9892128430990285;0,9852589330278797;0,9998790567557728;3,2255079222931102;0,3951306172913599;0,004919843488343601
lorenz;360;PC-SC;3;1,6601777820014831;18202,5;0,9895412053089032;0,9859266621312558;0,999882731437026;3,146836342860803;0,3951306172913599;0,004806503049342231
lorenz;360;PC-EC;4;1,263382664999881;16057,7;0,996198414117341;0,9903349980691379;0,9986952223742781;2,04412407418509;0,43183320952198256;0,021225776693977724
lorenz;360;PC-SC;4;1,6798812609995366;16969,333333333332;0,9887963327246473;0,9744957919421027;0,9967613272699786;3,3887507309826526;0,43183320952198256;0,036275688596456836
lorenz;360;PC-EC;5;1,2467629769998894;15190,866666666667;0,9978606429127529;0,8425392637047526;0,998855454102682;1,624890751400821;0,36694884175554876;0,016047016537269122
lorenz;360;PC-SC;5;1,6697047079996992;16000,233333333334;0,9968027447499633;0,842915958681612;0,9983997739898317;1,9923044297201784;0,36694884175554876;0,019686095940295453
lorenz;360;PC-EC;6;1,2638608150009532;17311,033333333333;0,9886409066765678;0,9767880256865423;0,9998855979423843;3,6012835236428615;0,403779924885756;0,006109207823908792
lorenz;360;PC-SC;6;1,7220442380003078;19413,3;0,9913669846636264;0,9847901097880861;0,9999188087600368;2,675195025049817;0,403779924885756;0,00463452340903233
lorenz;360;PC-EC;7;1,3038012020006136;15420,633333333333;0,9957199890415521;0,987215648795848;0,9984013501011467;2,3292373779223268;0,3974537474222069;0,023214481068422308
