signal,param,value,arch,rmse_o1_g_mean,rmse_o1_g_std,rmse_ref_g_mean,rmse_ref_g_std,rmse_ref_o1_mean,rmse_ref_o1_std,mean_amp_corr_mean,mean_amp_corr_std,mean_freq_corr_mean,mean_freq_corr_std,mean_plv_mean,mean_plv_std,mean_phase_deg_mean,mean_phase_deg_std,conv_threshold_time_s_mean,conv_threshold_time_s_std,conv_settle_time_s_mean,conv_settle_time_s_std,conv_reached_threshold_mean,conv_reached_threshold_std,steady_err_o1_g_mean,steady_err_o1_g_std,sim_time_s_mean,sim_time_s_std,sim_python_peak_mem_mb_mean,sim_python_peak_mem_mb_std,sim_rss_peak_delta_mb_mean,sim_rss_peak_delta_mb_std
oscillator,cue_end,20.0,PC-SC,0.0345694487432508,0.014390136681518928,0.2692995034107681,0.11666563575951279,0.24643729846773157,0.12059001054042365,0.9960934650711266,0.0017934558866248662,0.8076413968193925,0.3985310373102236,0.9997107170327604,0.0003137656955210376,2.808234067159522,1.307232855046563,5.5055000000000005,10.83972772259525,1.0873000000000002,0.028429444829847262,0.6,0.5163977794943222,0.048969036803275634,0.020475918957108714,6.598806448100367,0.35300853227600437,21.196995735168457,1.2379365473134991,0.45,0.9486832980505138
oscillator,eta,1e-05,PC-EC,0.6577990020154798,0.061886555620481155,0.7540030093419657,0.05492486567011296,0.5710502658065555,0.2600146646062001,0.20758380287324424,0.33006202115385525,-0.05036863792988251,0.3687546530695276,0.9922747290707296,0.004070525573924021,74.20508580330628,2.9173946599027603,,,1.6996000000000002,3.7033705728700714,0.0,0.0,0.9119634981471549,0.09664359324893318,4.999593334200108,0.36733605177041334,17.66712369918823,0.6971418404316547,7.156640625,14.235348128716677
oscillator,eta,1e-05,PC-SC,0.662824718165124,0.05685764031545777,0.7508383170156995,0.053835189617188334,0.5710502658065555,0.2600146646062001,0.2265650176740866,0.3306353005136662,-0.0014807618364307829,0.3557532842271203,0.9929210915636787,0.004209309824335388,76.19679724642859,3.0433074677125997,,,1.6005000000000003,3.4503015407674478,0.0,0.0,0.9211468216559888,0.08663506350845876,6.87551872580043,0.33339051161270283,25.704475784301756,1.2448720395761956,11.6109375,10.446028637515308
oscillator,eta,0.0001,PC-EC,0.2979815224829454,0.07028066314306497,0.7290953893409113,0.18003923222607174,0.5710502658065555,0.2600146646062001,0.8273821216389626,0.09316824337037113,0.03711787204385983,0.7443601544480726,0.9981971539402554,0.0013145266060238438,25.59726854587246,4.692974196163571,,,2.0845,3.526727291539408,0.0,0.0,0.4157162313739753,0.10078916299284504,4.631706850299816,0.30108934727450865,17.407762241363525,0.6432650703988565,1.464453125,0.307608472374341
oscillator,eta,0.0001,PC-SC,0.3243992176734754,0.08024259472635124,0.7289264991027078,0.18059896968489905,0.5710502658065555,0.2600146646062001,0.8046180232438334,0.10463747513605806,0.022868716843152358,0.7196376407473175,0.9981631446988641,0.0011691348770857095,28.6094774994122,8.564948654947678,,,2.1451000000000002,3.760653916246186,0.0,0.0,0.4496564064072411,0.1048617463432696,6.801523306399758,0.3581117877660551,24.355667781829833,1.063053392039278,5.7734375,0.6337521958172019
oscillator,eta,0.001,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,eta,0.001,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,eta,0.01,PC-EC,inf,,inf,,0.5710502658065555,0.2600146646062001,0.0701051368242929,0.3273575673493775,0.12115981221107668,0.3130880422653423,0.1574379577926655,0.30418593815826017,35.26191100038387,47.34850699621167,19.55625,11.908679870161931,13.9288,14.073034686551756,0.4,0.5163977794943222,inf,,4.8485472324005965,0.4125983097387147,17.589623355865477,1.1005709998550208,0.069140625,0.11337923803216123
oscillator,eta,0.01,PC-SC,inf,,inf,,0.5710502658065555,0.2600146646062001,0.10463245505816768,0.49374432729554824,0.22578822525782064,0.42223084141658956,0.2124483097082436,0.4151147217165532,77.28105251689347,68.92328825156456,11.09975,11.39793070035083,16.714199999999998,14.360487408936446,0.4,0.5163977794943222,inf,,6.78279954699974,0.20931729092050122,22.97876501083374,1.3848206421016973,0.913671875,0.6227347458102229
oscillator,eta,0.1,PC-EC,,,,,0.5710502658065555,0.2600146646062001,,,,,,,,,2.3311,0.23595642253037605,0.0,0.0,1.0,0.0,,,4.938602656099829,0.22738075789415124,10.771797847747802,0.43797213617970654,0.0,0.0
